"tgl_transaksi","bulan","kode_cabang","nama_cabang","kode_produk","nama_produk","nama_kategori","jumlah_pembelian","nama_kota","kode_propinsi","nama_propinsi","harga_berlaku_cabang","modal_cabang","biaya_cabang"
"21/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,10,Surabaya,P10,Jawa Timur,4690,4500,80
"21/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,19,Surabaya,P10,Jawa Timur,8020,7620,60
"21/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,13,Surabaya,P10,Jawa Timur,15690,14900,90
"22/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,18,Surabaya,P10,Jawa Timur,6050,5690,20
"22/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000010,salak 1 kg,Buah & Sayur,13,Surabaya,P10,Jawa Timur,1100,1040,30
"22/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,13,Surabaya,P10,Jawa Timur,7210,6860,10
"22/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,9,Surabaya,P10,Jawa Timur,70280,67180,980
"22/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,11,Makassar,P26,Sulawesi Selatan,5240,4990,70
"22/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,16,Makassar,P26,Sulawesi Selatan,12280,11620,120
"22/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000026,minuman probiotik,Makanan & Minuman,20,Makassar,P26,Sulawesi Selatan,900,860,10
"22/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,9,Jakarta Pusat,P32,DKI Jakarta,54670,52460,1340
"22/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,16,Jakarta Pusat,P32,DKI Jakarta,4640,4440,20
"22/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000026,minuman probiotik,Makanan & Minuman,22,Jakarta Pusat,P32,DKI Jakarta,900,860,10
"23/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000037,alkohol,Obat & Alat Medis,6,Jakarta Pusat,P32,DKI Jakarta,4990,4740,20
"23/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000012,wortel 1 kg,Buah & Sayur,14,Jakarta Pusat,P32,DKI Jakarta,3440,3250,30
"23/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,11,Jakarta Pusat,P32,DKI Jakarta,6060,5760,100
"23/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,19,Surabaya,P10,Jawa Timur,15690,14900,90
"23/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,19,Surabaya,P10,Jawa Timur,5040,4790,60
"23/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,13,Surabaya,P10,Jawa Timur,7210,6860,10
"23/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,7,Surabaya,P10,Jawa Timur,10160,9690,0
"23/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,22,Makassar,P26,Sulawesi Selatan,10160,9690,0
"23/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,16,Makassar,P26,Sulawesi Selatan,5990,5680,90
"23/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,8,Makassar,P26,Sulawesi Selatan,7210,6860,10
"24/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,15,Makassar,P26,Sulawesi Selatan,1060,1000,0
"24/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,5,Makassar,P26,Sulawesi Selatan,6050,5690,20
"24/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,18,Makassar,P26,Sulawesi Selatan,15690,14900,90
"24/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,4,Jakarta Pusat,P32,DKI Jakarta,5990,5680,90
"24/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000006,kentang 1 kg,Buah & Sayur,19,Jakarta Pusat,P32,DKI Jakarta,8110,7770,10
"24/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,12100,11500,210
"24/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,10160,9690,0
"24/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,9,Surabaya,P10,Jawa Timur,7210,6860,10
"24/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000041,oksigen medis,Obat & Alat Medis,15,Surabaya,P10,Jawa Timur,12870,12320,30
"24/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,7,Surabaya,P10,Jawa Timur,30060,28850,570
"25/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,22,Surabaya,P10,Jawa Timur,10980,10380,190
"25/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000003,buncis 1 kg,Buah & Sayur,17,Surabaya,P10,Jawa Timur,6220,5900,90
"25/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000041,oksigen medis,Obat & Alat Medis,12,Surabaya,P10,Jawa Timur,12870,12320,30
"25/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,19,Makassar,P26,Sulawesi Selatan,5040,4790,60
"25/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,4,Makassar,P26,Sulawesi Selatan,12100,11500,210
"25/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,12,Makassar,P26,Sulawesi Selatan,19720,18670,170
"25/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,13,Makassar,P26,Sulawesi Selatan,18030,16960,60
"25/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,9,Jakarta Pusat,P32,DKI Jakarta,14940,14190,340
"25/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,9,Jakarta Pusat,P32,DKI Jakarta,11520,11060,60
"25/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,20,Jakarta Pusat,P32,DKI Jakarta,18030,16960,60
"26/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,21,Jakarta Pusat,P32,DKI Jakarta,8960,8510,170
"26/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,14,Jakarta Pusat,P32,DKI Jakarta,18030,16960,60
"26/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000041,oksigen medis,Obat & Alat Medis,18,Jakarta Pusat,P32,DKI Jakarta,12870,12320,30
"26/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,7,Surabaya,P10,Jawa Timur,7210,6860,10
"26/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,22,Surabaya,P10,Jawa Timur,6060,5760,100
"26/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000038,suplemen daya tahan tubuh,Obat & Alat Medis,11,Surabaya,P10,Jawa Timur,5990,5680,90
"26/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,7,Surabaya,P10,Jawa Timur,5480,5170,130
"26/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,7,Makassar,P26,Sulawesi Selatan,18880,17940,10
"26/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,11,Makassar,P26,Sulawesi Selatan,19720,18670,170
"26/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,7,Makassar,P26,Sulawesi Selatan,15690,14900,90
"27/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000011,semangka 1 buah,Buah & Sayur,7,Makassar,P26,Sulawesi Selatan,1210,1150,30
"27/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000041,oksigen medis,Obat & Alat Medis,13,Makassar,P26,Sulawesi Selatan,12870,12320,30
"27/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,6,Makassar,P26,Sulawesi Selatan,4640,4440,20
"27/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,15,Jakarta Pusat,P32,DKI Jakarta,12280,11620,120
"27/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,16,Jakarta Pusat,P32,DKI Jakarta,1200,1150,20
"27/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,7,Jakarta Pusat,P32,DKI Jakarta,1060,1000,0
"27/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,6060,5760,100
"27/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000032,tissue wajah 1 pak,Obat & Alat Medis,14,Surabaya,P10,Jawa Timur,5040,4790,60
"27/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,4,Surabaya,P10,Jawa Timur,6050,5690,20
"27/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,8,Surabaya,P10,Jawa Timur,7210,6860,10
"28/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000039,masker hijab 1 pak,Obat & Alat Medis,7,Surabaya,P10,Jawa Timur,5480,5170,130
"28/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,3,Surabaya,P10,Jawa Timur,14170,13400,340
"28/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,10,Surabaya,P10,Jawa Timur,18880,17940,10
"28/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,7,Makassar,P26,Sulawesi Selatan,8960,8510,170
"28/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000019,nasi goreng instant (1 ons),Makanan & Minuman,10,Makassar,P26,Sulawesi Selatan,6060,5760,100
"28/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,22,Makassar,P26,Sulawesi Selatan,54670,52460,1340
"28/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,17,Makassar,P26,Sulawesi Selatan,10980,10380,190
"28/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,8,Jakarta Pusat,P32,DKI Jakarta,12280,11620,120
"28/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,12,Jakarta Pusat,P32,DKI Jakarta,4640,4440,20
"28/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,4,Jakarta Pusat,P32,DKI Jakarta,4010,3810,80
"29/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,96580,91220,630
"29/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,11,Jakarta Pusat,P32,DKI Jakarta,18880,17940,10
"29/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000003,buncis 1 kg,Buah & Sayur,7,Jakarta Pusat,P32,DKI Jakarta,6220,5900,90
"29/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,16,Surabaya,P10,Jawa Timur,4220,4040,10
"29/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,9,Surabaya,P10,Jawa Timur,18880,17940,10
"29/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,4,Surabaya,P10,Jawa Timur,10980,10380,190
"29/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,6,Surabaya,P10,Jawa Timur,1060,1000,0
"29/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000041,oksigen medis,Obat & Alat Medis,9,Makassar,P26,Sulawesi Selatan,12870,12320,30
"29/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,5,Makassar,P26,Sulawesi Selatan,4640,4440,20
"29/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000013,susu kotak (800 ml),Makanan & Minuman,21,Makassar,P26,Sulawesi Selatan,12280,11620,120
"30/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000010,salak 1 kg,Buah & Sayur,16,Makassar,P26,Sulawesi Selatan,1100,1040,30
"30/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000011,semangka 1 buah,Buah & Sayur,11,Makassar,P26,Sulawesi Selatan,1210,1150,30
"30/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,20,Makassar,P26,Sulawesi Selatan,14940,14190,340
"30/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,8,Jakarta Pusat,P32,DKI Jakarta,70280,67180,980
"30/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,16,Jakarta Pusat,P32,DKI Jakarta,4010,3810,80
"30/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,22,Jakarta Pusat,P32,DKI Jakarta,10980,10380,190
"30/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,15,Jakarta Pusat,P32,DKI Jakarta,10160,9690,0
"30/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,3,Surabaya,P10,Jawa Timur,10160,9690,0
"30/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,19,Surabaya,P10,Jawa Timur,8960,8510,170
"30/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,5,Surabaya,P10,Jawa Timur,1060,1000,0
"31/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,22,Surabaya,P10,Jawa Timur,54670,52460,1340
"31/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000029,permen herbal 1 pak,Obat & Alat Medis,15,Surabaya,P10,Jawa Timur,6060,5760,130
"31/07/2020 0:00",7,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000009,rambutan 1 kg,Buah & Sayur,18,Surabaya,P10,Jawa Timur,4690,4500,80
"31/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,10,Makassar,P26,Sulawesi Selatan,15690,14900,90
"31/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,21,Makassar,P26,Sulawesi Selatan,7210,6860,10
"31/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,5,Makassar,P26,Sulawesi Selatan,7210,6860,10
"31/07/2020 0:00",7,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000005,kacang hijau 1 kg,Buah & Sayur,22,Makassar,P26,Sulawesi Selatan,7210,6860,10
"31/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,11,Jakarta Pusat,P32,DKI Jakarta,19720,18670,170
"31/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,22,Jakarta Pusat,P32,DKI Jakarta,18030,16960,60
"31/07/2020 0:00",7,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,96580,91220,630
"01/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000025,susu kotak 1 l,Makanan & Minuman,14,Jakarta Pusat,P32,DKI Jakarta,10160,9690,0
"01/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,18,Jakarta Pusat,P32,DKI Jakarta,4640,4440,20
"01/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000024,bumbu fried chicken,Makanan & Minuman,7,Jakarta Pusat,P32,DKI Jakarta,14940,14190,340
"01/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000012,wortel 1 kg,Buah & Sayur,5,Jakarta Pusat,P32,DKI Jakarta,3440,3250,30
"01/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000016,mie instant 1 kotak (40 bungkus),Makanan & Minuman,22,Surabaya,P10,Jawa Timur,96580,91220,630
"01/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,15,Surabaya,P10,Jawa Timur,30060,28850,570
"01/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000015,telur ayam kampung 1 kg,Makanan & Minuman,18,Surabaya,P10,Jawa Timur,18880,17940,10
"01/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000008,pisang 1 sisir,Buah & Sayur,14,Makassar,P26,Sulawesi Selatan,1060,1000,0
"01/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000030,obat batuk sirup,Obat & Alat Medis,18,Makassar,P26,Sulawesi Selatan,4010,3810,80
"01/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,19,Makassar,P26,Sulawesi Selatan,5240,4990,70
"02/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000036,nebulizer mini 1 buah,Obat & Alat Medis,12,Makassar,P26,Sulawesi Selatan,30060,28850,570
"02/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,19,Makassar,P26,Sulawesi Selatan,18030,16960,60
"02/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000007,ketimun 1 kg,Buah & Sayur,22,Makassar,P26,Sulawesi Selatan,4640,4440,20
"02/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,4,Makassar,P26,Sulawesi Selatan,19720,18670,170
"02/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,9,Jakarta Pusat,P32,DKI Jakarta,14170,13400,340
"02/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000018,jus kesehatan 600 ml,Makanan & Minuman,19,Jakarta Pusat,P32,DKI Jakarta,8960,8510,170
"02/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,21,Jakarta Pusat,P32,DKI Jakarta,70280,67180,980
"02/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000004,kacang panjang 1 kg,Buah & Sayur,10,Surabaya,P10,Jawa Timur,8020,7620,60
"02/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000012,wortel 1 kg,Buah & Sayur,14,Surabaya,P10,Jawa Timur,3440,3250,30
"02/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000035,hand sanitizer,Obat & Alat Medis,7,Surabaya,P10,Jawa Timur,6050,5690,20
"03/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,16,Surabaya,P10,Jawa Timur,1200,1150,20
"03/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000017,air mineral 600 ml,Makanan & Minuman,12,Surabaya,P10,Jawa Timur,1200,1150,20
"03/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000023,markisa 600 ml,Makanan & Minuman,20,Surabaya,P10,Jawa Timur,14170,13400,340
"03/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000021,kacang goreng 1 kg,Makanan & Minuman,8,Surabaya,P10,Jawa Timur,12100,11500,210
"03/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000033,pulse oximeter 1 buah,Obat & Alat Medis,21,Makassar,P26,Sulawesi Selatan,15690,14900,90
"03/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,10,Makassar,P26,Sulawesi Selatan,4220,4040,10
"03/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000034,tissue alkohol 1 pak,Obat & Alat Medis,20,Makassar,P26,Sulawesi Selatan,19720,18670,170
"03/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000026,minuman probiotik,Makanan & Minuman,4,Jakarta Pusat,P32,DKI Jakarta,900,860,10
"03/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000022,kacang mete 1 kg,Makanan & Minuman,19,Jakarta Pusat,P32,DKI Jakarta,70280,67180,980
"03/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000001,bawang merah 1kg,Buah & Sayur,6,Jakarta Pusat,P32,DKI Jakarta,10980,10380,190
"04/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000014,telur ayam ras 1 kg,Makanan & Minuman,18,Jakarta Pusat,P32,DKI Jakarta,11520,11060,60
"04/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,11,Jakarta Pusat,P32,DKI Jakarta,4220,4040,10
"04/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,13,Jakarta Pusat,P32,DKI Jakarta,5240,4990,70
"04/08/2020 0:00",8,CABANG-047,PHI Mini Market - Jakarta Pusat 01,PROD-0000031,termometer mini 1 buah,Obat & Alat Medis,18,Jakarta Pusat,P32,DKI Jakarta,18030,16960,60
"04/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000026,minuman probiotik,Makanan & Minuman,22,Surabaya,P10,Jawa Timur,900,860,10
"04/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000006,kentang 1 kg,Buah & Sayur,14,Surabaya,P10,Jawa Timur,8110,7770,10
"04/08/2020 0:00",8,CABANG-065,PHI Mini Market - Surabaya 01,PROD-0000002,bawang putih 1 kg,Buah & Sayur,12,Surabaya,P10,Jawa Timur,4220,4040,10
"04/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000028,paracetamol 1 pak,Obat & Alat Medis,16,Makassar,P26,Sulawesi Selatan,54670,52460,1340
"04/08/2020 0:00",8,CABANG-039,PHI Mini Market - Makassar 01,PROD-0000020,snack gurih 1 ons,Makanan & Minuman,8,Makassar,P26,Sulawesi Selatan,5240,4990,70
